commit_hash,repo,message,author,date,median_before,median_after,commit_url,changed_options,option,label,is_slow,project_size,dependency_count,team_experience,team_size,num_recent_commits,resolved_hash
404d8f3092fde8b70524ac9c7bace6776533849a,nextcloud/viewer,"AUto merge and add compsoer

Signed-off-by: John Molakvoæ (skjnldsv) <skjnldsv@protonmail.com>",John Molakvoæ (skjnldsv),2020-09-04 10:47:25,0.0079571759259259,0.3921296296296296,nextcloud/viewer/commit/404d8f3092fde8b70524ac9c7bace6776533849a,"[{'change_type': 'modified', 'parent': 'package-ecosystem', 'path': 'updates[0].package-ecosystem'}]",package-ecosystem,Other ecosystem,1,20262,54,448.65,8,111,404d8f3092fde8b70524ac9c7bace6776533849a
f5135ba6c4e3420db816312093ba544b85e2577d,npm/make-fetch-happen,chore: postinstall for dependabot template-oss PR,Luke Karrys,2023-12-07 22:31:17,1.203310185185185,11.10713541666667,npm/make-fetch-happen/commit/f5135ba6c4e3420db816312093ba544b85e2577d,"[{'change_type': 'added', 'parent': 'open-pull-requests-limit', 'path': 'updates[0].open-pull-requests-limit'}]",open-pull-requests-limit,"Increase limit (e.g., from 5 to 20)",1,4763,17,1483.945945945946,2,8,f5135ba6c4e3420db816312093ba544b85e2577d
66e0c23fa0ee4c24b7bdb184c0959f5d92c0fe90,npm/package-json,chore: postinstall for dependabot template-oss PR,Luke Karrys,2023-12-07 22:33:53,1.120208333333333,21.30019097222223,npm/package-json/commit/66e0c23fa0ee4c24b7bdb184c0959f5d92c0fe90,"[{""change_type"": ""added"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[0].open-pull-requests-limit""}]",open-pull-requests-limit,"Increase limit (e.g., from 5 to 20)",1,3370,12,662.6,2,9,66e0c23fa0ee4c24b7bdb184c0959f5d92c0fe90
e24860137165ca32a942dc9b9f2e0d39a413c84a,openstreetmap/iD,Specify GitHub label for dependabot pull requests,Quincy Morgan,2020-06-04 21:21:44,0.0157523148148148,0.4205902777777778,openstreetmap/iD/commit/e24860137165ca32a942dc9b9f2e0d39a413c84a,"[{'change_type': 'added', 'parent': 'labels', 'path': 'updates[0].labels'}]",labels,Add labels,1,262070,71,1353.5843373493976,22,394,e24860137165ca32a942dc9b9f2e0d39a413c84a
95d34835e22bd318e20d364e62eedcfa53ea53df,openstreetmap/iD,"upgrade sinon, don't exclude it from dependabot anymore",Martin Raifer,2025-06-04 08:14:53,0.0193981481481481,0.8353819444444445,openstreetmap/iD/commit/95d34835e22bd318e20d364e62eedcfa53ea53df,"[{'change_type': 'removed', 'parent': 'ignore', 'path': 'updates[0].ignore'}]",ignore,Unignore dependencies,1,390931,82,2530.0835117773017,17,203,95d34835e22bd318e20d364e62eedcfa53ea53df
68e8468141e161b3d0013d9b2a5af3e887c706dd,pi-hole/web,"No PHP, no phpstan, np composer

Signed-off-by: Christian König <ckoenig@posteo.de>",Christian König,2023-07-12 21:03:53,0.0105902777777777,0.0788831018518518,pi-hole/web/commit/68e8468141e161b3d0013d9b2a5af3e887c706dd,[],package-ecosystem,Other ecosystem,1,15771,6,1907.859649122807,5,126,68e8468141e161b3d0013d9b2a5af3e887c706dd
489dc911cf8d257583d0441317d5a591d3e63432,playcanvas/engine,Switch Dependabot update frequency to monthly,Will Eastcott,2021-02-03 10:27:31,0.1483043981481481,3.220219907407407,playcanvas/engine/commit/489dc911cf8d257583d0441317d5a591d3e63432,"[{""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[0].schedule.interval""}, {""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[1].schedule.interval""}]",schedule,"Increase interval (e.g., from daily to weekly)",1,0,24,1103.578947368421,17,186,489dc911cf8d257583d0441317d5a591d3e63432
d4f644d923a93d377732de7546fbf51d7939c01d,pmndrs/drei,"chore: harden on formatting (#2204)

* test now include lint+format_x000D_
_x000D_
* prettierignore_x000D_
_x000D_
* prettier-fix_x000D_
_x000D_
* no pre-push",Antoine BERNIER,2024-11-16 00:08:28,0.2195601851851851,3.581869212962963,pmndrs/drei/commit/d4f644d923a93d377732de7546fbf51d7939c01d,[{'change_type': 'unchanged'}],Styling,Fix typos,1,95225,82,880.7579365079365,15,95,d4f644d923a93d377732de7546fbf51d7939c01d
8c275f5eb6d8c77b2f6738ec85e89424737c974c,readmeio/rdme,ci: setting up codeql (#230),Jon Ursenbach,2020-08-10 18:45:32,0.5089236111111111,3.54712962962963,readmeio/rdme/commit/8c275f5eb6d8c77b2f6738ec85e89424737c974c,"[{'change_type': 'removed', 'parent': 'open-pull-requests-limit', 'path': 'updates[0].open-pull-requests-limit'}, {'change_type': 'modified', 'parent': 'schedule', 'path': 'updates[0].schedule.interval'}, {'change_type': 'modified', 'parent': 'package-ecosystem', 'path': 'updates[0].package-ecosystem'}]",schedule,"Increase interval (e.g., from daily to weekly)",1,14780,23,748.5,4,51,8c275f5eb6d8c77b2f6738ec85e89424737c974c
69fadd30b6990be6385d74348fd6c73b035a4868,readmeio/rdme,"feat: overhauling the help screen generator so it's consistent everywhere (#397)

* feat: swapping our colors for chalk_x000D_
_x000D_
* chore: reverting some unnnecessary changes_x000D_
_x000D_
* feat: overhauling the help screen generator so it's consistent everywhere_x000D_
_x000D_
* feat: simplify command listings_x000D_
_x000D_
* ci: fixing chalk to always run in ci_x000D_
_x000D_
* fix: reverting a command description change_x000D_
_x000D_
* test: updating snapshots_x000D_
_x000D_
* fix: ""check out"" instead of ""checkout""",Jon Ursenbach,2021-12-02 20:10:47,0.1056481481481481,0.8498726851851852,readmeio/rdme/commit/69fadd30b6990be6385d74348fd6c73b035a4868,"[{'change_type': 'removed', 'parent': 'ignore', 'path': 'updates[1].ignore[2]'}]",ignore,Unignore dependencies,1,22162,25,1037.7058823529412,4,35,69fadd30b6990be6385d74348fd6c73b035a4868
ab0a791f9e6715d616ad61dcbcf16cc1e9daa728,readmeio/rdme,"chore(dependabot): add update-notifier to ignore list

*shakes fist at ESM*",Kanad Gupta,2022-07-01 15:17:45,0.0652199074074074,5.584201388888889,readmeio/rdme/commit/ab0a791f9e6715d616ad61dcbcf16cc1e9daa728,"[{'change_type': 'added', 'parent': 'ignore', 'path': 'updates[1].ignore[4]'}]",ignore,Ignore ESM-related dependencies,1,26443,29,1074.7,5,41,ab0a791f9e6715d616ad61dcbcf16cc1e9daa728
0017967aafb7aa8d895f0d6b4042f40e3bf3c3c7,readmeio/rdme,"chore(prettier): upgrading to prettier 3 (#864)

* chore(prettier): upgrading to prettier 3_x000D_
_x000D_
* fix: add await_x000D_
_x000D_
* chore: backfill peer dep_x000D_
_x000D_
* chore: rework scripts so linting happens separately_x000D_
_x000D_
* fix: lint_x000D_
_x000D_
* ci: remove redundant name_x000D_
_x000D_
* chore: alphabetize_x000D_
_x000D_
---------_x000D_
_x000D_
Co-authored-by: Kanad Gupta <git@kanad.dev>",Jon Ursenbach,2023-08-18 22:37:17,3.564751157407407,4.674768518518519,readmeio/rdme/commit/0017967aafb7aa8d895f0d6b4042f40e3bf3c3c7,"[{""change_type"": ""modified"", ""parent"": ""versions"", ""path"": ""updates[1].ignore[3].versions[0]""}, {""change_type"": ""modified"", ""parent"": ""ignore"", ""path"": ""updates[1].ignore[3].dependency-name""}, {""change_type"": ""modified"", ""parent"": ""versions"", ""path"": ""updates[1].ignore[4].versions[0]""}, {""change_type"": ""modified"", ""parent"": ""ignore"", ""path"": ""updates[1].ignore[4].dependency-name""}]",Others,Others,1,39863,62,1185.2222222222222,4,33,0017967aafb7aa8d895f0d6b4042f40e3bf3c3c7
78976ae6588109479b6ba98a7c9f0e11c0ab219a,recharts/recharts.org,"Refresh ""Getting started"" page (#350)",Pavel Vaněček,2025-06-26 14:19:14,0.0198379629629629,0.1187731481481481,recharts/recharts.org/commit/78976ae6588109479b6ba98a7c9f0e11c0ab219a,[{'change_type': 'unchanged'}],Styling,Fix typos,1,35585,41,1874.9923076923078,4,68,78976ae6588109479b6ba98a7c9f0e11c0ab219a
cbab1294abf928314dcdde78a9ccdcee16dc063f,reconmap/web-client,Create dependabot.yml,Santiago,2022-09-15 20:10:19,2.004386574074074,26.53156828703704,reconmap/web-client/commit/cbab1294abf928314dcdde78a9ccdcee16dc063f,"[{""change_type"": ""added""}]",Configure Dependabot for version updates,Adopt Dependabot,1,60220,45,569.4,3,57,cbab1294abf928314dcdde78a9ccdcee16dc063f
b269309a921906e401c1da02f246135e2c922e32,scala-text/scala_text,disable github actions auto update,kenji yoshida,2021-03-08 02:39:00,0.0112037037037037,0.1139756944444444,scala-text/scala_text/commit/b269309a921906e401c1da02f246135e2c922e32,"[{'change_type': 'modified', 'parent': 'package-ecosystem', 'path': 'updates[0].package-ecosystem'}]",package-ecosystem,Other ecosystem,1,10983,27,1215.8333333333333,6,84,b269309a921906e401c1da02f246135e2c922e32
95c2b764ec482b77e921b09c0a77011585e8b6cc,scala-text/scala_text,Update dependabot.yml,kenji yoshida,2022-07-06 22:37:53,0.1139756944444444,1.08005787037037,scala-text/scala_text/commit/95c2b764ec482b77e921b09c0a77011585e8b6cc,"[{'change_type': 'modified', 'parent': 'schedule', 'path': 'updates[0].schedule.interval'}]",schedule,"Increase interval (e.g., from daily to weekly)",1,15101,28,1562.1698113207547,3,61,95c2b764ec482b77e921b09c0a77011585e8b6cc
3f66d2380c0dd96f26d7203c691d193eed3343ff,simatec/ioBroker.backitup,(simatec) test and release updated,simatec,2021-11-17 11:20:31,0.0032291666666666,4.377256944444444,simatec/ioBroker.backitup/commit/3f66d2380c0dd96f26d7203c691d193eed3343ff,"[{'change_type': 'added', 'parent': 'labels', 'path': 'updates[0].labels'}, {'change_type': 'added', 'parent': 'target-branch', 'path': 'updates[1].target-branch'}, {'change_type': 'added', 'parent': 'labels', 'path': 'updates[1].labels'}]",labels,Add labels,1,19805,20,604.1153846153846,3,53,3f66d2380c0dd96f26d7203c691d193eed3343ff
3f66d2380c0dd96f26d7203c691d193eed3343ff,simatec/ioBroker.backitup,(simatec) test and release updated,simatec,2021-11-17 11:20:31,0.0032291666666666,4.377256944444444,simatec/ioBroker.backitup/commit/3f66d2380c0dd96f26d7203c691d193eed3343ff,"[{'change_type': 'added', 'parent': 'labels', 'path': 'updates[0].labels'}, {'change_type': 'added', 'parent': 'target-branch', 'path': 'updates[1].target-branch'}, {'change_type': 'added', 'parent': 'labels', 'path': 'updates[1].labels'}]",target-branch,Add target-branch,1,19805,20,604.1153846153846,3,53,3f66d2380c0dd96f26d7203c691d193eed3343ff
ba2b772366a6102ba28d3eb595928c82c5d2cec6,stylelint/stylelint-config-standard,Update dependencies (#170),Richard Hallows,2021-03-05 17:16:02,0.0896180555555555,2.04365162037037,stylelint/stylelint-config-standard/commit/ba2b772366a6102ba28d3eb595928c82c5d2cec6,[{'change_type': 'unchanged'}],Styling,Fix typos,1,27420,15,1163.15,3,12,ba2b772366a6102ba28d3eb595928c82c5d2cec6
2792c70d59b0f97a4cdd4d62bd7a43ee10e8fa2e,stylelint/stylelint-config-standard,Enable Dependabot (#307),Masafumi Koba,2023-12-22 00:33:14,0.1745428240740741,3.533530092592593,stylelint/stylelint-config-standard/commit/2792c70d59b0f97a4cdd4d62bd7a43ee10e8fa2e,[{'change_type': 'added'}],Configure Dependabot for version updates,Adopt Dependabot,1,11409,12,2103.6190476190477,2,5,2792c70d59b0f97a4cdd4d62bd7a43ee10e8fa2e
6fa7a1faa7cbd09d41ea2a0008647509e1791c4e,sweetalert2/sweetalert2-react-content,Delete dependabot.yml,Limon Monte,2020-10-19 08:13:22,0.0012731481481481,0.3311226851851852,sweetalert2/sweetalert2-react-content/commit/6fa7a1faa7cbd09d41ea2a0008647509e1791c4e,[{'change_type': 'deleted'}],Removed Dependabot,Remove Dependabot,1,456,21,690.625,4,19,6fa7a1faa7cbd09d41ea2a0008647509e1791c4e
4ad351c7f29092fd57e81f469040449404189375,taskcluster/taskcluster,Create dependabot.yml,Matt Boris,2022-02-01 20:32:25,11.85616898148148,97.21436921296296,taskcluster/taskcluster/commit/4ad351c7f29092fd57e81f469040449404189375,"[{""change_type"": ""added""}]",Configure Dependabot for version updates,Adopt Dependabot,1,758987,149,1181.0288065843622,14,137,4ad351c7f29092fd57e81f469040449404189375
851572375754cee45a12ea3f941dba2d88ffad3c,techmatters/terraso-web-client,chore: bump open-pull-requests-limit to 30,Paul Schreiber,2024-08-12 21:51:30,0.0172337962962962,0.1126273148148147,techmatters/terraso-web-client/commit/851572375754cee45a12ea3f941dba2d88ffad3c,"[{'change_type': 'modified', 'parent': 'open-pull-requests-limit', 'path': 'updates[0].open-pull-requests-limit'}]",open-pull-requests-limit,"Increase limit (e.g., from 5 to 20)",1,83075,76,577.7058823529412,3,318,851572375754cee45a12ea3f941dba2d88ffad3c
37e10305cb3a4535e3c7ffaa1d659b5f107d28e2,texastribune/data-visuals-create,Add dependabot config file,Mandi Cai,2021-08-03 21:07:09,9.726082175925924,488.730775462963,texastribune/data-visuals-create/commit/37e10305cb3a4535e3c7ffaa1d659b5f107d28e2,[{'change_type': 'added'}],Configure Dependabot for version updates,Adopt Dependabot,1,9830,13,785.625,1,8,37e10305cb3a4535e3c7ffaa1d659b5f107d28e2
5109519b0b9d19e117e91e175bbe35bedd2ec16b,third-culture-software/bhima,Tell dependabot to ignore angular,Jonathan Cameron,2024-08-31 16:42:03,0.179224537037037,2.372013888888889,third-culture-software/bhima/commit/5109519b0b9d19e117e91e175bbe35bedd2ec16b,"[{'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[1].versions[0]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[1].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[2].versions[0]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[2].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[3].versions[0]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[3].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[4].versions[0]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[4].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[5].versions[0]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[5].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[6].versions[0]'}, {'change_type': 'removed', 'parent': 'versions', 'path': 'updates[0].ignore[6].versions[1]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[6].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[7].versions[0]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[7].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[8].versions[0]'}, {'change_type': 'added', 'parent': 'versions', 'path': 'updates[0].ignore[8].versions[1]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[8].dependency-name'}, {'change_type': 'modified', 'parent': 'versions', 'path': 'updates[0].ignore[9].versions[0]'}, {'change_type': 'modified', 'parent': 'ignore', 'path': 'updates[0].ignore[9].dependency-name'}, {'change_type': 'added', 'parent': 'ignore', 'path': 'updates[0].ignore[10]'}]",ignore,Ignore minor/patch version upgrades,1,210208,111,2550.731707317073,6,147,5109519b0b9d19e117e91e175bbe35bedd2ec16b
449867452d702190bbbcd005caad4cd2fd3aadff,tido64/suggestion-bot,chore: configure Dependabot for GitHub Actions (#60),Tommy Nguyen,2021-06-13 00:49:29,0.0236921296296296,0.2423900462962963,tido64/suggestion-bot/commit/449867452d702190bbbcd005caad4cd2fd3aadff,"[{'change_type': 'removed', 'parent': 'versioning-strategy', 'path': 'updates[0].versioning-strategy'}, {'change_type': 'modified', 'parent': 'package-ecosystem', 'path': 'updates[0].package-ecosystem'}]",package-ecosystem,Other ecosystem,1,1938,13,281.0,2,25,449867452d702190bbbcd005caad4cd2fd3aadff
21842a6410b9d0034ebdeb35e12a0cc7b571d8f9,timbeadle/grunt-tv4,Add versioning-strategy: increase,Tim Beadle,2023-09-30 20:44:44,0.2950231481481482,3.440717592592593,timbeadle/grunt-tv4/commit/21842a6410b9d0034ebdeb35e12a0cc7b571d8f9,"[{""change_type"": ""added"", ""parent"": ""versioning-strategy"", ""path"": ""updates[0].versioning-strategy""}]",versioning-strategy,Add version-strategy,1,17102,18,2439.0666666666666,3,101,21842a6410b9d0034ebdeb35e12a0cc7b571d8f9
fcd97fe821d318069451f2562d90875702eba6f7,w3c/aria-at,chore: Add Dependabot config for NPM and Actions,Nick Schonning,2020-11-10 02:46:05,3.354195601851852,389.69125,w3c/aria-at/commit/fcd97fe821d318069451f2562d90875702eba6f7,[{'change_type': 'added'}],Configure Dependabot for version updates,Adopt Dependabot,1,8078,10,278.0,6,48,fcd97fe821d318069451f2562d90875702eba6f7
3f6b2b846acdc79cc6cfe4b12f6f6cc66589ab76,w3c/aria-at,"Update dependabot checks to ""monthly"" for npm packages (#889)",Howard Edwards,2023-03-07 18:48:02,70.88052083333334,512.8242766203704,w3c/aria-at/commit/3f6b2b846acdc79cc6cfe4b12f6f6cc66589ab76,"[{'change_type': 'modified', 'parent': 'schedule', 'path': 'updates[0].schedule.interval'}]",schedule,"Increase interval (e.g., from daily to weekly)",1,33568,18,1016.6296296296297,3,3,3f6b2b846acdc79cc6cfe4b12f6f6cc66589ab76
b45d37028623730c2fb0a2b0edeed2068298d1ae,warmachine028/nike,Update dependabot.yml,Pritam Kundu,2023-09-20 15:35:36,0.017974537037037,0.6728587962962963,warmachine028/nike/commit/b45d37028623730c2fb0a2b0edeed2068298d1ae,[{'change_type': 'unchanged'}],Styling,Fix typos,1,9114,15,15.071428571428571,14,172,b45d37028623730c2fb0a2b0edeed2068298d1ae
77ad5412d2851f136be197a385cb0f56f2db220f,zooniverse/Panoptes-Front-End,Add dependabot for GH Actions (#6921),Jim O'Donnell,2023-11-06 19:13:03,0.0152199074074074,2.650353009259259,zooniverse/Panoptes-Front-End/commit/77ad5412d2851f136be197a385cb0f56f2db220f,[],package-ecosystem,Other ecosystem,1,139965,98,2289.396226415094,7,127,77ad5412d2851f136be197a385cb0f56f2db220f
4e3dc8e90893d31f534308f23d62086db84f3556,RubyNepal/rubynepal.github.io,Update dependabot.yml,Saroj Maharjan,2025-05-12 06:51:55,0.0009143518518518,0.0036226851851851,RubyNepal/rubynepal.github.io/commit/4e3dc8e90893d31f534308f23d62086db84f3556,"[{""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[0].schedule.interval""}, {""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[1].schedule.interval""}]",schedule,"Increase interval (e.g., from daily to weekly)",1,15862,31,1842.7272727272727,3,119,4e3dc8e90893d31f534308f23d62086db84f3556
03e9f837d27c05cebba753a6a6e4d3ae695019f3,TheOdinProject/odin-bot-v2,"Chore: Add dependabot file

Because:_x000D_
* We want to keep our dependencies up to date.",Kevin Mulhern,2023-02-08 19:27:39,0.0169386574074073,3.966087962962963,TheOdinProject/odin-bot-v2/commit/03e9f837d27c05cebba753a6a6e4d3ae695019f3,"[{""change_type"": ""added""}]",Configure Dependabot for version updates,Adopt Dependabot,1,16471,16,797.9508196721312,7,14,03e9f837d27c05cebba753a6a6e4d3ae695019f3
34e1d2a7b9555a9fc3baa8602903b9b0c639f229,TurboWarp/desktop,"Remove git submodules from dependabot

It's not used for extensions anymore
Desktop screenshots submodule can be managed manually",Thomas Weber,2025-03-07 07:27:49,0.2109722222222222,3.380983796296296,TurboWarp/desktop/commit/34e1d2a7b9555a9fc3baa8602903b9b0c639f229,[],package-ecosystem,Other ecosystem,1,28519,25,1131.5,2,93,34e1d2a7b9555a9fc3baa8602903b9b0c639f229
ccf2546115d506fdbb319a928c13fdd8619f3879,alphagov/pay-selfservice,"BAU: Dependabot ignore Node v18+

Removing the v14 restriction should prompt Dependabot to restart updates for Node v16 again.",Kat Stevens,2023-03-24 10:54:18,0.4289293981481481,2.510243055555556,alphagov/pay-selfservice/commit/ccf2546115d506fdbb319a928c13fdd8619f3879,"[{""change_type"": ""modified"", ""parent"": ""versions"", ""path"": ""updates[1].ignore[0].versions[0]""}, {""change_type"": ""removed"", ""parent"": ""versions"", ""path"": ""updates[1].ignore[0].versions[1]""}, {""change_type"": ""removed"", ""parent"": ""ignore"", ""path"": ""updates[1].ignore[1]""}]",package-ecosystem,Other ecosystem,1,97454,83,1832.364406779661,16,209,ccf2546115d506fdbb319a928c13fdd8619f3879
b37337124584d2e76c4492ba7e85bed296453ff0,carloscuesta/gitmoji-cli,"🔧 Enable `dependabot` for GitHub Action dependencies (#984)

* 🔧 Enable `dependabot` for GitHub Action dependencies_x000D_
_x000D_
* 🎨 Update indent",Carlos Cuesta,2023-01-01 11:54:41,0.188761574074074,0.2862037037037037,carloscuesta/gitmoji-cli/commit/b37337124584d2e76c4492ba7e85bed296453ff0,[],package-ecosystem,Other ecosystem,1,3084,31,1279.4255319148936,2,44,b37337124584d2e76c4492ba7e85bed296453ff0
f6ba458c8ad8b0de5069c87433f593fdd8f2da96,cylc/cylc-ui,Use infrastructure label for dependabot GH Actions PRs,Ronnie Dutta,2022-01-24 19:56:03,7.586203703703704,13.18420138888889,cylc/cylc-ui/commit/f6ba458c8ad8b0de5069c87433f593fdd8f2da96,"[{""change_type"": ""added"", ""parent"": ""labels"", ""path"": ""updates[1].labels""}]",labels,Add labels,1,38738,87,727.7083333333334,10,82,f6ba458c8ad8b0de5069c87433f593fdd8f2da96
837d63528c2c1b70d34601a0e57d66958627d458,dhis2/capture-app,chore(workflow): fix concurrency issue and decrease dependabot PRs,Joakim Storløkken Melseth,2022-04-19 08:11:34,1.028043981481482,3.982881944444444,dhis2/capture-app/commit/837d63528c2c1b70d34601a0e57d66958627d458,"[{""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[0].schedule.interval""}, {""change_type"": ""modified"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[0].open-pull-requests-limit""}]",schedule,"Increase interval (e.g., from daily to weekly)",1,27334,91,892.5666666666667,11,213,837d63528c2c1b70d34601a0e57d66958627d458
ae600cb6098daa7a372600a82674e9c76b096d9f,github/safe-settings,ci(dependabot): update GitHub Action dependencies with dependabot,Martin Migasiewicz,2023-01-05 09:21:56,4.866041666666667,35.51447916666667,github/safe-settings/commit/ae600cb6098daa7a372600a82674e9c76b096d9f,"[{""change_type"": ""added"", ""parent"": ""commit-message"", ""path"": ""updates[0].commit-message""}, {""change_type"": ""modified"", ""parent"": ""package-ecosystem"", ""path"": ""updates[0].package-ecosystem""}]",package-ecosystem,Other ecosystem,1,25834,23,1081.357142857143,3,26,ae600cb6098daa7a372600a82674e9c76b096d9f
5f3cd89b6c36089eeeb47ef302714f4a1c4b6b82,hiero-ledger/hiero-sdk-js,"chore: update deps for all packages and remove yarn.lock as yarn hasn't been used in awhile

Signed-off-by: Daniel Akhterov <daniel@launchbadge.com>",Daniel Akhterov,2022-01-25 07:26:23,1.035399305555555,14.04224537037037,hiero-ledger/hiero-sdk-js/commit/5f3cd89b6c36089eeeb47ef302714f4a1c4b6b82,"[{""change_type"": ""modified"", ""parent"": ""directory"", ""path"": ""updates[1].directory""}, {""change_type"": ""modified"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[1].open-pull-requests-limit""}]",package-ecosystem,Add npm ecosystem,1,65210,47,313.23809523809524,9,142,5f3cd89b6c36089eeeb47ef302714f4a1c4b6b82
59cf0e2b520cb0d16e54c978b06997845437f6f4,iobroker-community-adapters/ioBroker.openknx,sync with adapter creator,Franz Böllner,2022-11-14 23:38:44,0.0053530092592592,0.0302199074074074,iobroker-community-adapters/ioBroker.openknx/commit/59cf0e2b520cb0d16e54c978b06997845437f6f4,"[{""change_type"": ""added"", ""parent"": ""versioning-strategy"", ""path"": ""updates[0].versioning-strategy""}, {""change_type"": ""added"", ""parent"": ""assignees"", ""path"": ""updates[0].assignees""}, {""change_type"": ""added"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[0].open-pull-requests-limit""}, {""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[0].schedule.interval""}, {""change_type"": ""modified"", ""parent"": ""package-ecosystem"", ""path"": ""updates[0].package-ecosystem""}, {""change_type"": ""added"", ""parent"": ""assignees"", ""path"": ""updates[1].assignees""}, {""change_type"": ""removed"", ""parent"": ""versioning-strategy"", ""path"": ""updates[1].versioning-strategy""}, {""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[1].schedule.interval""}, {""change_type"": ""modified"", ""parent"": ""package-ecosystem"", ""path"": ""updates[1].package-ecosystem""}, {""change_type"": ""modified"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[1].open-pull-requests-limit""}]",schedule,"Increase interval (e.g., from daily to weekly)",1,26212,39,261.55555555555554,3,47,59cf0e2b520cb0d16e54c978b06997845437f6f4
2338e0a6afc3617faf97e2cb0c8b943bbfb2260c,iobroker-community-adapters/ioBroker.openknx,Update dependabot.yml,Martin M,2023-05-24 10:44:19,0.0302199074074074,0.074704861111111,iobroker-community-adapters/ioBroker.openknx/commit/2338e0a6afc3617faf97e2cb0c8b943bbfb2260c,"[{""change_type"": ""modified"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[0].open-pull-requests-limit""}, {""change_type"": ""modified"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[1].open-pull-requests-limit""}]",open-pull-requests-limit,"Increase limit (e.g., from 5 to 20)",1,20853,33,352.4166666666667,6,28,2338e0a6afc3617faf97e2cb0c8b943bbfb2260c
690076c06b61ec6f82cdfdb5a633a144570a5e2d,iobroker-community-adapters/ioBroker.unifi-protect,update workflows,Martin M,2024-03-27 07:59:21,0.0108217592592592,0.1746296296296296,iobroker-community-adapters/ioBroker.unifi-protect/commit/690076c06b61ec6f82cdfdb5a633a144570a5e2d,"[{""change_type"": ""removed"", ""parent"": ""assignees"", ""path"": ""updates[0].assignees""}, {""change_type"": ""modified"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[0].open-pull-requests-limit""}]",open-pull-requests-limit,"Increase limit (e.g., from 5 to 20)",1,9363,29,974.0,2,8,690076c06b61ec6f82cdfdb5a633a144570a5e2d
8bbb2a9c1c5fb0ca44343616ff31c581f042682b,iobroker-community-adapters/ioBroker.worx,Update dependabot.yml,Martin M,2024-02-12 10:36:46,0.0218634259259259,0.2149768518518518,iobroker-community-adapters/ioBroker.worx/commit/8bbb2a9c1c5fb0ca44343616ff31c581f042682b,"[{""change_type"": ""added"", ""parent"": ""versioning-strategy"", ""path"": ""updates[0].versioning-strategy""}, {""change_type"": ""added"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[0].open-pull-requests-limit""}, {""change_type"": ""modified"", ""parent"": ""package-ecosystem"", ""path"": ""updates[0].package-ecosystem""}, {""change_type"": ""removed"", ""parent"": ""versioning-strategy"", ""path"": ""updates[1].versioning-strategy""}, {""change_type"": ""added"", ""parent"": ""schedule"", ""path"": ""updates[1].schedule.timezone""}, {""change_type"": ""added"", ""parent"": ""schedule"", ""path"": ""updates[1].schedule.time""}, {""change_type"": ""modified"", ""parent"": ""schedule"", ""path"": ""updates[1].schedule.interval""}, {""change_type"": ""modified"", ""parent"": ""package-ecosystem"", ""path"": ""updates[1].package-ecosystem""}, {""change_type"": ""modified"", ""parent"": ""open-pull-requests-limit"", ""path"": ""updates[1].open-pull-requests-limit""}]",open-pull-requests-limit,"Increase limit (e.g., from 5 to 20)",1,16508,34,1191.8823529411766,3,58,8bbb2a9c1c5fb0ca44343616ff31c581f042682b
